a,1741535366918591874,178.556,44.356,134.323
y,1741535367112829454,194.232,40.776,133.388
a,1741535367518541245,254.233,31.153,131.563
a,1741535369304652227,221.963,35.682,130.604
y,1741535369618217228,813.559,9.735,129.395
e,1741535369949646366,331.424,23.897,128.34
p,1741535372718259679,952.408,8.316,127.14
a,1741535372718669130,0.408,19420.904,320.078
u,1741535372727728432,9.053,874.83,325.626
l,1741535373083519580,355.786,22.261,322.592
a,1741535373232861430,149.336,53.035,319.896
p,1741535373669906135,316.637,25.013,314.432
a,1741535373848700701,178.787,44.299,311.731
u,1741535373998346557,149.639,52.927,309.143
l,1741535374239867542,241.515,32.793,306.379
l,1741535374793671599,435.363,18.192,301.126
i,1741535374973841004,180.165,43.96,298.554
l,1741535375994470413,1902.659,4.163,295.61
i,1741535376173624753,379.144,20.889,292.863
f,1741535376474272741,500.643,15.82,290.093
e,1741535376578569776,104.292,75.941,287.951
f,1741535378093726955,936.884,8.454,282.68
u,1741535378274187517,180.454,43.889,280.292
l,1741535378333540133,59.348,133.45,278.824
l,1741535378483941108,150.396,52.661,276.562
o,1741535379008613684,360.251,21.985,271.755
f,1741535379143142002,134.521,58.875,269.626
f,1741535379308093336,164.946,48.016,267.41
o,1741535379758719401,359.644,22.022,263.17
i,1741535380013366223,254.642,31.102,260.849
l,1741535380238391305,225.02,35.197,258.592
f,1741535380552863077,209.044,37.887,254.568
f,1741535381513483565,891.786,8.881,252.111
a,1741535381679658074,566.169,13.989,249.73
l,1741535381800804932,121.141,65.378,247.886
l,1741535381933778842,132.969,59.563,246.003
a,1741535382354078309,315.199,25.127,242.105
l,1741535382669083799,315.0,25.143,239.935
l,1741535382803659833,134.571,58.854,238.124
f,1741535383208605927,284.84,27.805,234.316
u,1741535383298444258,89.833,88.163,232.854
l,1741535383434400936,135.951,58.256,231.108
f,1741535383928529558,494.123,16.028,228.957
i,1741535384018934227,90.398,87.612,227.544
l,1741535384213702200,194.763,40.665,225.675
f,1741535384634191264,299.177,26.473,222.095
i,1741535384739331957,105.136,75.331,220.627
l,1741535384918083566,178.747,44.308,218.864
e,1741535385113700947,195.608,40.489,217.08
l,1741535385535113213,285.975,27.695,213.616
a,1741535385668252246,133.134,59.489,212.075
y,1741535385773517981,105.257,75.244,210.707
f,1741535386179426520,255.726,30.971,207.345
e,1741535386314649144,135.218,58.572,205.857
l,1741535386492861582,178.206,44.443,204.243
l,1741535386599107648,106.241,74.547,202.946
p,1741535387005026253,316.41,25.031,200.033
a,1741535387245222339,240.191,32.974,198.362
u,1741535387530184712,284.956,27.794,196.656
l,1741535387662883720,132.694,59.686,195.286
a,1741535388279521185,330.184,23.987,191.914
l,1741535388413560151,134.034,59.089,190.586
l,1741535388533814164,120.248,65.864,189.339
p,1741535389058516618,388.939,20.363,186.352
a,1741535389254109295,195.586,40.494,184.893
u,1741535389613806248,359.692,22.019,183.264
l,1741535389688887899,75.078,105.49,182.486
l,1741535393176889440,1395.127,5.677,180.718
i,1741535393177281915,0.391,20260.314,381.514
p,1741535393184305232,7.018,1128.488,388.984
l,1741535393498554768,313.777,25.241,549.597
a,1741535393633260993,134.699,58.798,544.689
p,1741535393813689220,180.423,43.897,539.681
f,1741535394353692741,404.43,19.583,529.715
e,1741535394430129150,76.43,103.624,525.454
e,1741535394578116374,147.98,53.521,520.735
l,1741535394744270877,166.149,47.668,516.004
l,1741535395043499567,224.912,35.214,507.143
l,1741535395899662962,1326.864,5.969,502.131
o,1741535396078667557,278.999,28.387,497.394
o,1741535396243972705,165.298,47.913,492.899
p,1741535396378163261,134.186,59.022,488.56
a,1741535396783066594,269.147,29.426,479.71
l,1741535396904542236,121.469,65.202,475.565
l,1741535397038548456,133.996,59.106,471.4
a,1741535397489931561,344.873,22.965,462.985
l,1741535397592846615,102.912,76.959,459.125
l,1741535397714223940,121.372,65.254,455.186
a,1741535398028821079,210.011,37.712,447.254
p,1741535398224264398,195.439,40.524,443.187
p,1741535398403434045,179.164,44.205,439.197
l,1741535398538551948,135.112,58.618,435.391
y,1741535398689347736,150.79,52.524,431.562
a,1741535399228885135,419.592,18.875,423.817
p,1741535399363622279,134.732,58.783,420.167
p,1741535399514485950,150.856,52.5,416.49
e,1741535399649205223,134.714,58.791,412.913
a,1741535399783527086,134.317,58.965,409.374
l,1741535399889310697,105.779,74.873,406.029
p,1741535400264196798,240.846,32.884,398.863
u,1741535400413253291,149.049,53.137,395.406
l,1741535400578198081,164.937,48.018,391.932
l,1741535400698845588,120.64,65.65,388.669
p,1741535401103344419,297.699,26.604,381.935
o,1741535401253879376,150.529,52.614,378.642
p,1741535402154052244,792.673,9.992,374.955
o,1741535402648151880,794.093,9.974,371.305
l,1741535402859251546,511.094,15.496,367.747
e,1741535403129103117,269.846,29.35,364.363
f,1741535403639319142,315.817,25.078,357.767
u,1741535403773478846,134.155,59.036,354.78
l,1741535403923236146,149.752,52.887,351.761
l,1741535404089439433,166.197,47.654,348.72
y,1741535404223314640,133.864,59.164,345.824
p,1741535404748233556,390.192,20.298,339.727
u,1741535404884008010,135.77,58.334,336.913
l,1741535405122782920,238.768,33.17,333.876
l,1741535405288691483,165.901,47.739,331.015
p,1741535405693149000,255.041,31.054,325.263
e,1741535405858681453,165.526,47.847,322.489
o,1741535406279939786,421.252,18.801,319.452
p,1741535406473837893,193.893,40.847,316.666
l,1741535406608921196,135.076,58.634,314.086
e,1741535406788202582,179.274,44.178,311.387
p,1741535407119124523,210.143,37.689,306.217
l,1741535407330150604,211.02,37.532,303.53
a,1741535407524488917,194.332,40.755,300.902
y,1741535407598430361,73.937,107.118,298.964
a,1741535409205132459,226.938,34.899,296.323
p,1741535409205709297,0.575,13774.488,431.105
a,1741535411379513769,226.938,34.899,427.143
p,1741535411604292391,224.773,35.236,423.224
p,1741535411738592205,134.295,58.975,419.582
e,1741535412038066570,299.469,26.447,415.651
a,1741535412173230016,135.157,58.599,412.08
l,1741535412308276106,135.041,58.649,408.546
f,1741535412728847678,298.781,26.508,401.325
i,1741535412848866306,120.013,65.993,397.972
l,1741535413043751020,194.878,40.641,394.399
l,1741535413163076756,119.321,66.376,391.119
f,1741535413973609211,818.428,9.677,384.291
i,1741535414093881242,120.267,65.853,381.107
l,1741535414378860491,284.973,27.792,377.574
l,1741535414498733150,119.868,66.073,374.459
f,1741535414858654599,209.243,37.851,367.906
a,1741535415023615373,164.955,48.013,364.707
i,1741535415129034512,105.413,75.133,361.811
l,1741535415338341623,209.302,37.84,358.571
p,1741535415683104269,237.823,33.302,352.502
o,1741535415833623221,150.514,52.62,349.503
l,1741535416043532932,209.903,37.732,346.385
l,1741535416178924493,135.386,58.499,343.506
f,1741535416403477689,149.18,53.09,338.242
a,1741535416583601639,180.118,43.971,335.299
l,1741535416823087159,239.48,33.072,332.277
l,1741535416958450237,135.356,58.513,329.539
p,1741535417243392499,195.555,40.5,324.264
a,1741535417423562623,180.165,43.96,321.461
u,1741535417798879936,375.311,21.102,318.457
l,1741535418037740372,238.853,33.158,315.604
f,1741535418504463255,329.945,24.004,310.137
i,1741535418622801708,118.332,66.93,307.705
l,1741535418788019465,165.213,47.938,305.107
e,1741535419028682418,240.658,32.91,302.385
i,1741535419387898407,239.998,33.0,297.356
l,1741535419553994322,166.091,47.685,294.859
l,1741535419687865674,133.866,59.164,292.502
p,1741535420018624735,225.009,35.199,287.775
l,1741535420245146030,226.514,34.965,285.247
a,1741535420393793241,148.641,53.283,282.927
y,1741535420467909381,74.111,106.867,281.166
f,1741535420964336756,331.3,23.906,276.285
a,1741535421263417721,299.076,26.482,273.787
i,1741535421443536848,180.114,43.972,271.489
l,1741535421637712505,194.17,40.789,269.182
p,1741535422133606835,269.309,29.409,264.466
u,1741535422283343848,149.732,52.895,262.35
l,1741535422463600176,180.251,43.939,260.166
l,1741535422598364798,134.755,58.774,258.152
p,1741535422957809097,239.522,33.066,253.999
o,1741535423108632348,150.818,52.514,251.984
l,1741535423303718146,195.08,40.599,249.87
l,1741535423469099340,165.375,47.891,247.85
y,1741535423798650136,329.545,24.033,245.612
a,1741535424172924553,208.874,37.918,241.578
p,1741535424368463375,195.533,40.505,239.567
p,1741535424489130691,120.661,65.639,237.828
e,1741535424609490034,120.35,65.808,236.108
a,1741535424728339267,118.845,66.641,234.413
l,1741535424908750620,180.405,43.901,232.508
p,1741535426764558785,647.916,12.224,230.305
u,1741535426765204270,0.643,12310.983,351.112
p,1741535428553490714,647.916,12.224,347.723
u,1741535428914577209,361.082,21.934,344.465
l,1741535429032766798,118.185,67.014,341.69
l,1741535429198169737,165.397,47.885,338.752
l,1741535429662986298,344.456,22.993,332.893
i,1741535429843433317,180.44,43.893,330.003
l,1741535429993791836,150.352,52.676,327.23
y,1741535430188696817,194.899,40.636,324.364
p,1741535430638606595,270.067,29.326,318.639
o,1741535430729497478,90.884,87.144,316.324
o,1741535430879756957,150.254,52.711,313.688
l,1741535431074107135,194.344,40.752,310.959
e,1741535431253257152,179.145,44.21,308.292
i,1741535431598280874,178.291,44.422,303.071
l,1741535431748513198,150.228,52.72,300.567
l,1741535431883644567,135.126,58.612,298.147
p,1741535432287829864,299.011,26.487,293.225
u,1741535432424667903,136.832,57.881,290.872
p,1741535432678588139,253.914,31.192,288.275
i,1741535432903750774,225.156,35.176,285.744
l,1741535433205136388,301.38,26.279,283.149
l,1741535433833767705,390.678,20.272,278.046
e,1741535434028495038,194.722,40.673,275.672
a,1741535434178896754,150.394,52.662,273.442
l,1741535434612748031,282.471,28.038,268.799
a,1741535434748511466,135.756,58.34,266.694
y,1741535434838375839,89.859,88.139,264.908
p,1741535435213281761,239.813,33.026,260.547
u,1741535435334339224,121.05,65.428,258.596
p,1741535436429539337,618.217,12.811,256.138
u,1741535436848935566,619.385,12.787,253.704
p,1741535437643580822,618.217,12.811,251.295
u,1741535438003667522,760.082,10.42,248.886
p,1741535439683487761,618.217,12.811,246.525
u,1741535439998389401,814.895,9.719,244.157
p,1741535440793509704,618.217,12.811,241.844
u,1741535440913428150,819.912,9.66,239.522
p,1741535441245153319,1031.714,7.677,237.204
i,1741535441604406975,359.247,22.046,235.052
l,1741535441857986581,253.574,31.233,233.014
p,1741535442533681147,540.358,14.657,229.103
u,1741535442668365014,134.679,58.806,227.4
l,1741535443028894895,360.525,21.968,225.346
l,1741535443177758535,148.858,53.205,223.625
p,1741535443508496723,225.208,35.167,220.269
o,1741535443643685954,135.185,58.586,218.652
o,1741535443778327485,134.637,58.825,217.054
p,1741535445038524017,616.774,12.841,215.012
o,1741535445323800370,985.271,8.038,212.942
o,1741535445473149308,849.341,9.325,210.906
l,1741535445744012150,970.855,8.158,208.879
f,1741535446253479296,389.689,20.324,205.58
e,1741535446374079108,120.595,65.675,204.181
l,1741535446583474329,209.389,37.824,202.517
l,1741535446703675886,120.195,65.893,201.151
f,1741535447483659459,767.087,10.325,197.908
a,1741535447649265578,165.6,47.826,196.407
i,1741535447813806664,164.536,48.135,194.924
l,1741535447993674697,179.862,44.034,193.415
l,1741535448383430741,269.863,29.348,190.513
i,1741535448578395240,194.96,40.624,189.014
e,1741535448758377520,179.976,44.006,187.564
l,1741535449104364357,226.524,34.963,184.837
e,1741535449268932931,164.56,48.128,183.47
e,1741535449418672738,149.734,52.894,182.164
p,1741535449763605006,224.237,35.32,179.542
e,1741535449989455833,225.845,35.068,178.097
o,1741535450272874545,283.413,27.945,176.595
p,1741535450588822665,315.943,25.068,175.08
l,1741535450708017838,119.189,66.449,173.994
e,1741535450888651198,180.628,43.847,172.693
l,1741535453693587242,574.694,13.781,171.104
i,1741535453694047503,0.459,17264.23,342.035
l,1741535453694404581,0.355,22305.335,561.668
y,1741535454128849070,434.438,18.23,556.234
f,1741535454653321000,284.061,27.881,545.77
u,1741535454849283409,195.958,40.417,540.716
l,1741535455014064614,164.776,48.065,535.789
l,1741535455148253742,134.18,59.025,531.021
p,1741535455569351306,286.524,27.642,521.312
e,1741535455734355619,164.999,48.0,516.579
o,1741535455973342004,238.982,33.141,511.745
p,1741535456198418032,225.072,35.189,506.979
l,1741535456408302525,209.879,37.736,502.287
p,1741535457323315910,589.299,13.44,497.399
e,1741535457548730794,425.405,18.618,492.611
o,1741535457773185228,424.447,18.66,487.871
p,1741535458059013702,485.824,16.302,483.155
l,1741535458254255885,395.237,20.039,478.524
e,1741535458434348724,380.088,20.837,473.947
a,1741535458944106760,344.439,22.994,465.22
p,1741535459078063647,133.952,59.126,461.159
p,1741535459212949690,134.88,58.719,457.135
e,1741535459317881178,104.926,75.482,453.318
a,1741535459424526757,106.629,74.276,449.528
l,1741535459588375248,163.843,48.339,445.516
a,1741535459904286896,225.672,35.095,437.871
l,1741535460129228348,224.936,35.21,433.844
i,1741535460307873102,178.639,44.335,429.949
f,1741535460668474708,240.534,32.927,422.375
a,1741535460834619602,166.136,47.672,418.628
i,1741535460938157516,103.531,76.499,415.207
l,1741535461118206144,180.043,43.989,411.495
a,1741535461689609496,449.56,17.617,404.126
p,1741535461868245094,178.631,44.337,400.528
p,1741535462018446416,150.196,52.731,397.05
l,1741535462153801469,135.348,58.516,393.665
e,1741535462318135701,164.329,48.196,390.21
f,1741535462844656482,390.945,20.259,383.226
u,1741535462963604933,118.944,66.586,380.06
l,1741535463159182795,195.573,40.496,376.664
l,1741535463309312019,150.123,52.757,373.425
l,1741535463713884043,270.908,29.235,366.873
i,1741535463892945700,179.055,44.232,363.647
l,1741535464735632995,491.296,16.121,360.172
i,1741535464988364050,552.726,14.329,356.714
l,1741535465033058242,344.689,22.977,353.377
l,1741535465934451103,488.364,16.217,350.005
i,1741535466113533892,479.077,16.532,346.67
l,1741535466308370253,494.83,16.005,343.363
y,1741535466563237460,554.861,14.274,340.072
f,1741535467163497580,269.198,29.421,333.836
a,1741535467329290054,165.788,47.772,330.975
l,1741535467433213337,103.916,76.216,328.427
l,1741535467569067441,135.846,58.301,325.726
f,1741535467855577377,182.341,43.435,320.431
u,1741535467974810236,119.227,66.428,317.891
l,1741535468107953574,133.139,59.487,315.307
f,1741535468933676177,719.586,11.006,312.264
u,1741535469144599551,610.918,12.964,309.271
l,1741535469218610681,474.007,16.709,306.345
f,1741535469744470068,925.851,8.554,303.367
f,1741535470673117430,723.712,10.944,300.443
u,1741535470883033564,809.911,9.779,297.536
l,1741535470973494234,690.456,11.471,294.675
f,1741535471872792326,723.712,10.944,291.838
u,1741535472053795020,780.996,10.141,289.021
l,1741535472113384983,659.586,12.008,286.251
f,1741535472443896950,930.505,8.512,283.474
i,1741535472592917653,649.016,12.203,280.761
l,1741535472835855186,242.932,32.602,278.279
u,1741535473642814992,614.117,12.897,273.277
p,1741535473762860066,120.039,65.979,271.204
l,1741535474229279680,360.882,21.946,266.769
i,1741535474424017303,194.733,40.671,264.508
f,1741535474544556732,120.534,65.707,262.52
e,1741535474708936594,164.374,48.183,260.377
i,1741535475053378060,224.525,35.274,256.202
l,1741535475203407763,150.023,52.792,254.168
l,1741535475338718904,135.305,58.534,252.212
y,1741535478176273645,622.114,12.731,249.817
o,1741535478176698722,0.424,18693.353,434.252
u,1741535478383424040,206.716,38.314,430.293
y,1741535479073136895,390.453,20.284,422.195
e,1741535479269499799,196.357,40.335,418.376
p,1741535479433675116,164.17,48.243,414.675
l,1741535479898082388,374.277,21.161,407.505
e,1741535480094462140,196.375,40.331,403.833
a,1741535480229441514,134.972,58.679,400.381
o,1741535480633637882,314.43,25.188,393.539
i,1741535480828965884,195.323,40.548,390.009
l,1741535481038400423,209.428,37.817,386.487
l,1741535481533691987,375.479,21.093,379.661
e,1741535482014231799,480.535,16.482,376.029
o,1741535482192874369,178.637,44.336,372.712
f,1741535482748186192,404.896,19.561,366.011
f,1741535483843515130,709.485,11.163,362.463
u,1741535484458770480,815.248,9.715,358.936
e,1741535485074121845,615.345,12.871,355.475
l,1741535485463605631,389.477,20.335,352.124
p,1741535486379389656,751.319,10.541,345.699
o,1741535486543187242,163.793,48.354,342.726
l,1741535486798765369,255.573,30.989,339.609
e,1741535486980231246,181.46,43.646,336.649
l,1741535487353755046,269.405,29.398,330.997
l,1741535488313456767,439.245,18.031,327.867
e,1741535488526380159,512.919,15.441,324.743
a,1741535488642944914,116.562,67.947,322.175
l,1741535489573904269,810.122,9.776,316.511
o,1741535489783465325,209.555,37.794,313.724
y,1741535490009132947,225.66,35.097,310.938
a,1741535490234415420,225.275,35.157,308.18
l,1741535490415048287,180.623,43.848,305.537
i,1741535490743131414,225.112,35.183,300.57
i,1741535492348578851,264.126,29.986,297.864
l,1741535492587841719,639.257,12.389,295.009
l,1741535492709379591,121.534,65.167,292.711
f,1741535493173801556,300.799,26.33,287.629
i,1741535493263084818,89.279,88.711,285.64
l,1741535493443801746,180.711,43.827,283.222
l,1741535493563027370,119.22,66.432,281.054
l,1741535493983356375,330.299,23.978,276.572
i,1741535494163858964,180.497,43.879,274.245
f,1741535494358650819,194.786,40.66,271.909
e,1741535494479416019,120.76,65.585,269.846
a,1741535494838842343,210.134,37.69,265.378
p,1741535495005126238,166.277,47.631,263.201
p,1741535495124478824,119.344,66.363,261.233
l,1741535495258109329,133.625,59.27,259.213
y,1741535495408108134,149.989,52.804,257.149
f,1741535495844495821,211.51,37.445,252.755
o,1741535495963427288,118.926,66.596,250.893
o,1741535496113261467,149.828,52.861,248.913
l,1741535496338556548,225.288,35.155,246.775
l,1741535496592785303,179.304,44.171,243.352
a,1741535496744396419,151.605,52.241,241.441
y,1741535496818827899,74.426,106.414,240.091
o,1741535497223762016,240.394,32.946,236.119
i,1741535497449178042,225.408,35.136,234.109
l,1741535497628578395,179.39,44.15,232.209
p,1741535500866906318,525.485,15.072,230.038
u,1741535500867380916,0.473,16759.209,395.33
b,1741535500867747940,0.366,21649.755,607.874
o,1741535501694511341,285.462,27.744,596.2
f,1741535501798039373,103.524,76.504,591.003
p,1741535502549024765,645.606,12.268,580.109
u,1741535502742859903,193.829,40.861,574.717
b,1741535502878403280,135.538,58.434,569.554
b,1741535503645287935,586.736,13.498,558.79
l,1741535504003045694,357.752,22.138,553.423
u,1741535504228654765,225.604,35.106,548.24
e,1741535504483203387,254.543,31.115,543.069
l,1741535504993852031,329.583,24.03,532.936
e,1741535505280540333,286.682,27.626,527.883
o,1741535505608839341,328.294,24.125,522.845
b,1741535506194052558,466.184,16.989,513.269
e,1741535506343131874,149.071,53.129,508.668
b,1741535507348265315,1868.17,4.239,503.624
e,1741535507665331703,417.061,18.99,498.778
l,1741535507933559195,368.222,21.509,494.005
i,1741535508144462144,210.897,37.554,489.44
e,1741535508353805097,209.337,37.834,484.924
f,1741535508472901995,119.088,66.506,480.74
l,1741535509073031229,464.852,17.038,471.923
a,1741535509193626667,120.59,65.677,467.861
b,1741535509344146236,150.514,52.62,463.709
e,1741535509493367880,149.216,53.077,459.603
l,1741535509704001913,210.616,37.604,455.383
b,1741535510109198750,271.208,29.203,447.198
e,1741535510408471449,299.267,26.465,442.991
l,1741535510648081116,239.605,33.054,438.892
l,1741535510768330736,120.244,65.866,435.162
p,1741535511504106505,615.878,12.86,427.285
u,1741535511640765464,136.653,57.957,423.592
b,1741535511893518959,252.747,31.336,419.669
l,1741535512464823028,331.912,23.862,411.884
i,1741535512658557758,193.728,40.882,408.174
b,1741535512914982252,256.417,30.887,404.401
e,1741535513048548057,133.556,59.301,400.95
l,1741535513243157217,194.605,40.698,397.347
f,1741535513798544315,435.646,18.18,390.276
e,1741535513949367449,150.818,52.514,386.898
e,1741535514129228106,179.855,44.036,383.469
l,1741535514292918782,163.686,48.385,380.118
l,1741535517533524451,382.175,20.724,373.628
i,1741535518013367555,479.837,16.506,370.057
e,1741535518267852032,254.48,31.122,366.668
p,1741535518644096728,225.063,35.19,360.242
a,1741535518838146644,194.045,40.815,357.048
p,1741535518869624735,31.475,251.629,355.994
p,1741535519665642649,513.714,15.417,352.588
a,1741535519753764155,588.115,13.467,349.197
p,1741535519858685643,604.916,13.093,345.836
l,1741535522349091937,382.175,20.724,342.585
i,1741535522558416403,909.318,8.71,339.246
e,1741535522724574851,866.152,9.144,335.945
l,1741535523668936630,382.175,20.724,332.793
i,1741535523924372708,955.427,8.289,329.548
e,1741535524223314938,998.937,7.928,326.332
p,1741535524868666185,839.304,9.436,320.003
a,1741535525003787345,735.115,10.774,316.911
p,1741535525108264785,704.472,11.242,313.854
a,1741535525587976948,1079.706,7.335,310.789
l,1741535525708281654,120.298,65.837,308.339
l,1741535526263663612,434.98,18.208,303.036
a,1741535526413254019,149.584,52.947,300.535
b,1741535526654038855,240.778,32.893,297.859
e,1741535526802938350,148.894,53.192,295.412
l,1741535527016331223,213.388,37.115,292.829
f,1741535527343628097,194.213,40.78,287.999
o,1741535527463485688,119.854,66.081,285.78
o,1741535527628586696,165.094,47.973,283.402
l,1741535527778605131,150.013,52.795,281.096
b,1741535530810852863,1711.256,4.628,278.331
e,1741535530811969643,1.114,7107.167,346.619
l,1741535530812323782,0.353,22434.735,567.5
i,1741535530812954208,0.628,12612.108,687.946
e,1741535530813332552,0.377,21003.055,891.097
f,1741535530813674435,0.341,23226.351,1114.45
b,1741535531618790384,584.122,13.559,1092.763
e,1741535531739975361,121.178,65.359,1082.489
e,1741535531887799537,147.818,53.579,1072.2
f,1741535532023980532,136.176,58.16,1062.06
b,1741535532667955281,554.639,14.28,1041.946
i,1741535532938621283,270.66,29.262,1031.819
b,1741535533073514154,134.87,58.723,1022.088
l,1741535533359012754,285.491,27.742,1012.145
e,1741535533658793683,299.774,26.42,1002.288
b,1741535534153636723,360.93,21.943,983.148
o,1741535534318606555,164.964,48.011,973.797
b,1741535535053517361,1609.919,4.92,964.108
o,1741535535203416405,349.894,22.635,954.693
b,1741535535322948808,319.528,24.787,945.394
u,1741535535848180893,329.976,24.002,927.223
p,1741535536494378107,646.192,12.256,918.073
b,1741535537062983271,299.28,26.464,900.359
l,1741535537378481096,315.492,25.104,891.606
b,1741535538323952985,1558.414,5.082,882.741
l,1741535538563493526,539.536,14.679,874.06
u,1741535538893335192,629.835,12.575,865.445
e,1741535539088675712,195.335,40.546,857.196
b,1741535539749219053,375.635,21.084,840.624
l,1741535539931316515,182.093,43.494,832.653
u,1741535540063408648,132.086,59.961,824.926
e,1741535540258490258,195.076,40.6,817.083
a,1741535540920174170,391.343,20.238,801.315
b,1741535541114033051,193.851,40.856,793.71
l,1741535541338525024,224.484,35.281,786.126
e,1741535541518722471,180.189,43.954,778.704
b,1741535541833024482,165.004,47.999,764.213
a,1741535542043194056,210.152,37.687,756.948
l,1741535542148430032,105.232,75.262,750.131
l,1741535542268846346,120.411,65.775,743.287
f,1741535542553470376,179.142,44.211,729.681
u,1741535542688074087,134.599,58.841,722.973
l,1741535542839216616,151.138,52.403,716.267
l,1741535542959260598,120.037,65.979,709.764
b,1741535543258547548,210.513,37.622,696.9
b,1741535543935366992,1455.671,5.441,689.985
l,1741535544128717307,493.346,16.054,683.246
b,1741535544743666845,1455.671,5.441,676.468
b,1741535545464095180,1455.671,5.441,669.758
l,1741535545583029560,618.929,12.796,663.188
u,1741535546033835849,850.8,9.309,656.649
e,1741535546378981041,345.14,22.947,650.312
b,1741535546933942574,390.554,20.279,638.051
u,1741535547084382860,150.436,52.647,632.197
l,1741535547279425826,195.038,40.607,626.281
l,1741535547399414285,119.983,66.01,620.678
l,1741535547789175129,285.438,27.747,609.356
e,1741535547998087912,208.906,37.912,603.642
e,1741535548133696781,135.603,58.406,598.19
b,1741535548553705303,300.281,26.375,587.205
e,1741535548749068792,195.358,40.541,581.738
e,1741535548898692339,149.619,52.935,576.45
b,1741535549618668266,1411.687,5.61,570.742
e,1741535549783000204,764.325,10.362,565.138
e,1741535549918655360,735.65,10.766,559.594
f,1741535550008461439,689.8,11.482,554.113
p,1741535550564830718,436.581,18.141,543.922
l,1741535550758051243,193.216,40.99,538.893
e,1741535550923433690,165.376,47.891,533.983
p,1741535552409375861,526.243,15.05,528.794
l,1741535552812952718,1003.568,7.892,523.585
e,1741535553113416529,900.456,8.796,518.437
a,1741535553309322484,795.901,9.951,513.352
b,1741535554986276182,1411.687,5.61,508.275
b,1741535556283583054,1411.687,5.61,503.248
l,1741535556284014054,0.43,18437.128,682.587
u,1741535556284350884,0.336,23580.412,911.565
e,1741535556442859462,158.502,49.968,902.949
b,1741535557150012483,346.565,22.853,885.426
i,1741535557298214707,148.198,53.442,877.106
l,1741535557449335252,151.116,52.41,868.859
e,1741535557702911626,253.571,31.234,860.483
f,1741535558108567336,284.226,27.865,844.283
i,1741535558213734257,105.161,75.313,836.593
l,1741535558438577254,224.836,35.226,828.579
e,1741535558603059579,164.377,48.182,820.775
p,1741535559022834931,254.474,31.123,805.227
u,1741535559338673797,315.834,25.076,797.425
l,1741535559625305858,286.626,27.632,789.727
l,1741535559788640551,163.33,48.491,782.315
l,1741535561063568441,332.344,23.831,767.737
i,1741535561303105658,239.526,33.065,760.39
b,1741535561515118225,211.991,37.36,753.16
e,1741535561678376115,163.252,48.514,746.114
l,1741535561904712719,226.331,34.993,739.003
b,1741535562339190695,345.508,22.923,725.407
u,1741535562502932015,163.736,48.371,718.637
l,1741535562729383414,226.445,34.975,711.8
l,1741535562908684520,179.295,44.173,705.124
p,1741535563358774097,299.155,26.475,691.877
o,1741535563464086230,105.308,75.208,685.71
p,1741535563599988498,135.896,58.28,679.436
l,1741535563958470551,240.604,32.917,666.91
e,1741535564138462077,179.985,44.004,660.681
e,1741535564273704347,135.237,58.564,654.66
f,1741535564573332994,209.24,37.851,642.879
e,1741535564783824139,210.486,37.627,636.826
e,1741535564933154823,149.325,53.039,630.988
l,1741535565188761805,255.602,30.986,624.988
b,1741535565564501013,285.34,27.756,613.695
l,1741535565833738630,269.23,29.417,607.852
u,1741535566014627590,180.882,43.785,602.211
e,1741535566327922501,313.289,25.28,596.442
p,1741535566854237228,270.998,29.225,585.172
p,1741535567408631745,504.01,15.714,579.477
u,1741535567557972056,349.335,22.672,573.909
b,1741535567828258308,270.281,29.303,568.463
b,1741535568413613575,420.522,18.834,557.815
b,1741535569433938500,1286.4,6.157,552.298
l,1741535569733688810,599.742,13.206,546.907
u,1741535570048132411,314.438,25.188,541.69
e,1741535570349344857,301.206,26.294,536.536
b,1741535570799341274,330.674,23.951,526.755
i,1741535570904319745,104.973,75.448,522.242
b,1741535571023468754,119.144,66.474,517.684
l,1741535571202926900,179.453,44.134,512.949
e,1741535571398312053,195.38,40.536,508.225
p,1741535571773973445,239.461,33.074,499.018
i,1741535571983665187,209.687,37.771,494.406
l,1741535572148879428,165.207,47.94,489.941
e,1741535572433142412,284.257,27.862,485.32
a,1741535575590937338,257.924,30.707,480.774
b,1741535575591382026,0.443,17872.617,654.692
l,1741535575591712004,0.329,24057.154,888.717
a,1741535577083194805,257.924,30.707,880.137
b,1741535577143382891,260.185,30.44,871.64
l,1741535577293070087,349.681,22.649,863.15
e,1741535577518568705,425.488,18.614,854.705
l,1741535578268670274,629.944,12.573,838.475
i,1741535578508558468,239.881,33.016,830.42
l,1741535583789077669,321.134,24.663,822.362
i,1741535584268909271,679.825,11.65,814.255
l,1741535585319263587,321.134,24.663,806.359
i,1741535585528280302,509.01,15.56,798.451
p,1741535585753995010,525.703,15.066,790.617
f,1741535586519377729,360.315,21.981,775.297
a,1741535586714074104,194.692,40.68,767.951
i,1741535586802792092,88.712,89.278,761.164
l,1741535586997963627,195.162,40.582,753.958
b,1741535588288851187,1170.057,6.769,739.671
p,1741535588497935721,209.08,37.88,732.653
p,1741535589292675310,388.505,20.386,718.47
o,1741535589669251313,376.571,21.032,711.496
p,1741535590823314328,491.356,16.119,704.542
o,1741535590973327473,150.007,52.798,698.025
l,1741535591243190791,269.858,29.349,691.338
e,1741535591455036645,211.841,37.387,684.798
l,1741535592772970124,317.639,24.934,672.173
a,1741535592937944749,164.969,48.009,665.931
